blast_review_id,test_id,human_error_message,test_language
00079dbd-e36f-47a0-bd78-8959dbcba7d9,931246a4-bf6a-11ea-a2fb-cec41367f4e7,Als er een geldig argument wordt meegegeven dan wordt het argument in euro's uitgeprint.,nl
0007a8b5-93e7-4d08-82fa-713f4ecacad8,01e67293-aca8-11eb-89a3-4213e7ee7fac,,nl
0007a8b5-93e7-4d08-82fa-713f4ecacad8,789f0a4e-aca8-11eb-89a3-4213e7ee7fac,,nl
0007a8b5-93e7-4d08-82fa-713f4ecacad8,789f0a4e-aca8-11eb-89a3-4213e7ee7fac,,nl
0007b9ad-4e76-4d4d-b994-e07a43fd398a,4df3aa00-6bb3-11eb-b0f7-4213e7ee7fac,,nl
0007b9ad-4e76-4d4d-b994-e07a43fd398a,4df3aa00-6bb3-11eb-b0f7-4213e7ee7fac,,nl
0007b9ad-4e76-4d4d-b994-e07a43fd398a,4df3aa00-6bb3-11eb-b0f7-4213e7ee7fac,,nl
0007df20-c6df-415a-a7b2-fc128d4672ee,89f57749-1ea4-4783-9b02-80aed48df051,,nl
0007e4ff-945b-4905-a20c-f0a24dd4d0ed,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
0007e4ff-945b-4905-a20c-f0a24dd4d0ed,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
0007e4ff-945b-4905-a20c-f0a24dd4d0ed,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
0007e4ff-945b-4905-a20c-f0a24dd4d0ed,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
0007e4ff-945b-4905-a20c-f0a24dd4d0ed,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
0007e9ed-1773-4bf5-8b7a-ee65b2f8ec57,0105f45a-b543-11ea-a2fb-cec41367f4e7,,nl
000801b4-4725-4dcb-a20c-5d8cdfde9ac5,0777ef6f-b1f6-11ea-a2fb-cec41367f4e7,,nl
000801b4-4725-4dcb-a20c-5d8cdfde9ac5,0777ef6f-b1f6-11ea-a2fb-cec41367f4e7,,nl
00080ad3-c7d4-46aa-aac4-dc4df1f405dc,5180c43e-acc4-11eb-89a3-4213e7ee7fac,,nl
00080ad3-c7d4-46aa-aac4-dc4df1f405dc,649b46b6-acc4-11eb-89a3-4213e7ee7fac,,nl
00080ad3-c7d4-46aa-aac4-dc4df1f405dc,649b46b6-acc4-11eb-89a3-4213e7ee7fac,,nl
000863f1-381c-47a3-8bd3-857082da9147,6e394bfb-d7f6-11ea-b861-cec41367f4e7,,nl
000863f1-381c-47a3-8bd3-857082da9147,6e394bfb-d7f6-11ea-b861-cec41367f4e7,Deze test controleert dat de functie de volgende tekst print als je een ongeldig getal invoert: `Input moet een valide getal zijn`.,nl
00086eea-9603-11eb-a3da-4213e7ee7fac,999b753a-bd1f-11ea-a2fb-cec41367f4e7,"Controleert dat als het getal `3` wordt ingevoerd er daarna drie keer om een naam en een droom gevraagd wordt. Pas als alle dromen zijn ingevoerd, worden deze uitgeprint op de commandline",nl
00086eea-9603-11eb-a3da-4213e7ee7fac,999b753a-bd1f-11ea-a2fb-cec41367f4e7,"Controleert dat als eerst het getal `1`, daarna een naam en daarna een droom wordt ingevoerd, de naam en droom direct weer worden uigeprint op de commandline",nl
00086eea-9603-11eb-a3da-4213e7ee7fac,999b753a-bd1f-11ea-a2fb-cec41367f4e7,,nl
00086eea-9603-11eb-a3da-4213e7ee7fac,999b753a-bd1f-11ea-a2fb-cec41367f4e7,"Controleert dat als er een ongeldig getal wordt ingevoerd, `geen`, `fout`, `getal` of `niet` naar de commandline geprint wordt.",nl
000890ff-b089-4590-9e15-096aebfedb32,64c6cfe8-27f8-11ec-abc5-4213e7ee7fac,,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,Test of het programma het aantal seconden altijd correct berekent als er meerdere argumenten worden meegegeven.,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,Test of het programma het aantal seconden altijd correct berekent als er één argument wordt meegegeven.,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,,nl
0008b1c9-ac55-4609-91b2-73eec66a80a4,2e803194-bf68-11ea-a2fb-cec41367f4e7,Test of de uitwerking een foutmelding zonder getallen laat zien als er geen argument wordt meegegeven,nl
0008e37f-fbec-11ea-9a3b-cec41367f4e7,81f820cc-afd9-11ea-a2fb-cec41367f4e7,,nl
0008e37f-fbec-11ea-9a3b-cec41367f4e7,81f820cc-afd9-11ea-a2fb-cec41367f4e7,,nl
0008e37f-fbec-11ea-9a3b-cec41367f4e7,81f820cc-afd9-11ea-a2fb-cec41367f4e7,,nl
0008eb1a-eeac-43b8-8c75-85597f98eea9,718c0731-418b-11ed-863f-4213e7ee7fac,,nl
0008fecc-45da-4613-ad49-d7c440dceb9d,7c545f2d-fd10-11ec-9175-4213e7ee7fac,,nl
000902a3-ec33-4c70-9422-9fe99a734be6,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
000902a3-ec33-4c70-9422-9fe99a734be6,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
000902a3-ec33-4c70-9422-9fe99a734be6,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
000902a3-ec33-4c70-9422-9fe99a734be6,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
000902a3-ec33-4c70-9422-9fe99a734be6,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
0009123d-942b-42a5-95b3-2b5b7cc5a225,11d65cf8-00ef-11ed-9175-4213e7ee7fac,,nl
0009123d-942b-42a5-95b3-2b5b7cc5a225,b86b2854-fd0d-11ec-9175-4213e7ee7fac,De variabele 'hoofdstad' wordt gedeclareerd.,nl
0009123d-942b-42a5-95b3-2b5b7cc5a225,b86b2854-fd0d-11ec-9175-4213e7ee7fac,De waarde van hoofdstad wordt twee keer gelogd.,nl
0009123d-942b-42a5-95b3-2b5b7cc5a225,b86b2854-fd0d-11ec-9175-4213e7ee7fac,De waarde van hoofdstad wordt veranderd naar Parijs.,nl
0009161a-a19c-4f9e-9498-8e36d2b645d7,34138dbe-b47d-11ea-a2fb-cec41367f4e7,,nl
0009161a-a19c-4f9e-9498-8e36d2b645d7,34138dbe-b47d-11ea-a2fb-cec41367f4e7,,nl
0009161a-a19c-4f9e-9498-8e36d2b645d7,34138dbe-b47d-11ea-a2fb-cec41367f4e7,,nl
0009161a-a19c-4f9e-9498-8e36d2b645d7,34138dbe-b47d-11ea-a2fb-cec41367f4e7,,nl
0009161a-a19c-4f9e-9498-8e36d2b645d7,34138dbe-b47d-11ea-a2fb-cec41367f4e7,,nl
0009178b-b643-11eb-bc2f-4213e7ee7fac,5180c43e-acc4-11eb-89a3-4213e7ee7fac,,nl
0009178b-b643-11eb-bc2f-4213e7ee7fac,649b46b6-acc4-11eb-89a3-4213e7ee7fac,,nl
0009178b-b643-11eb-bc2f-4213e7ee7fac,649b46b6-acc4-11eb-89a3-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,3864fe6e-67bc-11eb-b0f7-4213e7ee7fac,,nl
00091e2d-0313-4a46-a316-729b928b84f3,e233d327-7698-11eb-ac8e-4213e7ee7fac,"Het mislukken van de testen komt meestal door een fout in jouw code: bijvoorbeeld 
door een oneindige loop of een crash.
Test je code nogmaals zorgvuldig op je eigen computer en controleer of jouw uitwerking 
op dezelfde manier werkt als de verwachte uitkomst.

Blijf je tegen dit probleem aanlopen? Neem dan contact op met je coach.",nl
00094f5d-0ceb-42a1-8bec-2e8c71bbf180,6f6769bf-afd0-11ea-a2fb-cec41367f4e7,Hier wordt gecontroleerd of het programma als output de tekst `Hello world` print. Let op dat deze controle hoofdletter gevoelig is.,nl
00096bf3-6ce8-4086-935c-98a446d3d02e,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,,nl
00096bf3-6ce8-4086-935c-98a446d3d02e,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,Controleert: `100 keer 2 = 200`,nl
00096bf3-6ce8-4086-935c-98a446d3d02e,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,Controleert: `-10 keer 2 = -20`,nl
00096bf3-6ce8-4086-935c-98a446d3d02e,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,Controleert dat twee willekeurige getallen met elkaar vermenigvuldigen ook werkt,nl
00096bf3-6ce8-4086-935c-98a446d3d02e,2016bbe1-afd8-11ea-a2fb-cec41367f4e7,Controleert: `10 keer 10 = 100`,nl
00098368-e4f2-419e-a3ad-f0d37c0130fa,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
00098368-e4f2-419e-a3ad-f0d37c0130fa,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
00098368-e4f2-419e-a3ad-f0d37c0130fa,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
00098368-e4f2-419e-a3ad-f0d37c0130fa,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
00098368-e4f2-419e-a3ad-f0d37c0130fa,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
0009895d-70f1-4a7e-942b-e7c47fad5219,6f1f8021-b47a-11ea-a2fb-cec41367f4e7,,nl
0009895d-70f1-4a7e-942b-e7c47fad5219,6f1f8021-b47a-11ea-a2fb-cec41367f4e7,,nl
0009895d-70f1-4a7e-942b-e7c47fad5219,6f1f8021-b47a-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009d73c-1485-11ec-be5a-4213e7ee7fac,1e671636-b544-11ea-a2fb-cec41367f4e7,,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,Hier wordt getest of de lootbox goed wordt weergegeven als er 5 common skins zitten in de lootbox.,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,Hier wordt getest of de lootbox goed wordt weergegeven als er 5 epic skins zitten in de lootbox.,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,Hier wordt getest of de lootbox goed wordt weergegeven als er 5 rare skins zitten in de lootbox.,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,Hier wordt getest of een lootbox met elk type skin goed wordt weergegeven.,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,Hier wordt een willekeurige lootbox getest zonder specifieke eigenschappen.,nl
0009e508-aebc-11eb-b248-4213e7ee7fac,a52fb637-6b1d-11eb-b0f7-4213e7ee7fac,,nl
0009e5a1-8370-4ef1-8ee5-a010e156d0d2,c98900da-6b1c-11eb-b0f7-4213e7ee7fac,,nl
0009e5a1-8370-4ef1-8ee5-a010e156d0d2,f088d891-6b19-11eb-b0f7-4213e7ee7fac,,nl
0009e5a1-8370-4ef1-8ee5-a010e156d0d2,f088d891-6b19-11eb-b0f7-4213e7ee7fac,,nl
0009e5a1-8370-4ef1-8ee5-a010e156d0d2,f088d891-6b19-11eb-b0f7-4213e7ee7fac,,nl
0009e9d3-8ca2-11eb-a3da-4213e7ee7fac,29c0a7fc-bd21-11ea-a2fb-cec41367f4e7,,nl
0009e9d3-8ca2-11eb-a3da-4213e7ee7fac,29c0a7fc-bd21-11ea-a2fb-cec41367f4e7,,nl
0009e9d3-8ca2-11eb-a3da-4213e7ee7fac,29c0a7fc-bd21-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
0009feae-79fb-11eb-ac8e-4213e7ee7fac,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,994afabd-6cb4-11eb-ac8e-4213e7ee7fac,,nl
000a0cf6-8c1d-11eb-a3da-4213e7ee7fac,a52fb637-6b1d-11eb-b0f7-4213e7ee7fac,,nl
000a1d7f-b17d-4168-8913-483cd19526ad,ec9cd996-381e-11ed-b522-4213e7ee7fac,,nl
000a2f1d-90e6-4949-a7ed-6e1b2f8990e3,e5d069ab-f114-11eb-978a-4213e7ee7fac,,nl
000a31b0-eaca-42cf-b637-9a414700da6d,aab8d456-27fa-11ec-abc5-4213e7ee7fac,,nl
000a3957-47e0-4c03-ad54-ec4d7a649366,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000a3957-47e0-4c03-ad54-ec4d7a649366,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000a3957-47e0-4c03-ad54-ec4d7a649366,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000a3957-47e0-4c03-ad54-ec4d7a649366,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000a3957-47e0-4c03-ad54-ec4d7a649366,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000a4068-9074-11eb-a3da-4213e7ee7fac,6c9bfa2f-b543-11ea-a2fb-cec41367f4e7,,nl
000a4068-9074-11eb-a3da-4213e7ee7fac,6c9bfa2f-b543-11ea-a2fb-cec41367f4e7,,nl
000a4068-9074-11eb-a3da-4213e7ee7fac,6c9bfa2f-b543-11ea-a2fb-cec41367f4e7,,nl
000a4068-9074-11eb-a3da-4213e7ee7fac,6c9bfa2f-b543-11ea-a2fb-cec41367f4e7,,nl
000a4068-9074-11eb-a3da-4213e7ee7fac,6c9bfa2f-b543-11ea-a2fb-cec41367f4e7,Hier wordt gecontroleerd of er een input is met type 'text',nl
000a45a7-087a-11eb-9a3b-cec41367f4e7,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000a45a7-087a-11eb-9a3b-cec41367f4e7,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000a45a7-087a-11eb-9a3b-cec41367f4e7,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000acc6b-d451-11eb-bac0-4213e7ee7fac,6e0266c1-67bc-11eb-b0f7-4213e7ee7fac,,nl
000acc6b-d451-11eb-bac0-4213e7ee7fac,6e0266c1-67bc-11eb-b0f7-4213e7ee7fac,,nl
000acc6b-d451-11eb-bac0-4213e7ee7fac,6e0266c1-67bc-11eb-b0f7-4213e7ee7fac,,nl
000ad064-a1ee-4ef3-997e-3fe75cd6d9ea,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000ad064-a1ee-4ef3-997e-3fe75cd6d9ea,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000ad064-a1ee-4ef3-997e-3fe75cd6d9ea,9018e1ce-b071-11ea-a2fb-cec41367f4e7,,nl
000ae183-ceb1-4143-8375-ae6cb1b8e48d,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
000ae183-ceb1-4143-8375-ae6cb1b8e48d,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
000ae183-ceb1-4143-8375-ae6cb1b8e48d,a6283acc-bf77-11ea-a2fb-cec41367f4e7,,nl
000ae183-ceb1-4143-8375-ae6cb1b8e48d,a6283acc-bf77-11ea-a2fb-cec41367f4e7,Als er geen argument wordt meegegeven krijgt de gebruiker een melding: `Geen wisselgeld`,nl
000ae183-ceb1-4143-8375-ae6cb1b8e48d,a6283acc-bf77-11ea-a2fb-cec41367f4e7,Als er een geldig getal wordt meegeven als parameter (bijv. 7) dan wordt het wisselgeld per waarde op een nieuwe regel geprint. Bij 7 krijg je dus als output: <br/> 1 x 5 euro<br/> 1 x 2 euro,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000aeb85-3f48-464b-ad30-ffe146ebee7d,cad5d1de-b543-11ea-a2fb-cec41367f4e7,,nl
000af36c-827c-4541-ac32-f18ba9d108d4,6c802df5-acf1-11eb-89a3-4213e7ee7fac,"Het mislukken van de testen komt meestal door een fout in jouw code. Bijvoorbeeld door:
    - een oneindige loop
    - een onverwachte crash
    - een syntax fout 
    
Test je code nogmaals zorgvuldig op je eigen computer en controleer of jouw uitwerking op dezelfde manier werkt als de verwachte uitkomst.

Blijf je tegen dit probleem aanlopen? Neem dan contact op met je coach.",nl
000af36c-827c-4541-ac32-f18ba9d108d4,f68f2cc7-acef-11eb-89a3-4213e7ee7fac,,nl
000af36c-827c-4541-ac32-f18ba9d108d4,f68f2cc7-acef-11eb-89a3-4213e7ee7fac,,nl
000b4b67-a117-11eb-89a3-4213e7ee7fac,eec845f9-6d0e-11eb-ac8e-4213e7ee7fac,,nl
000b4b67-a117-11eb-89a3-4213e7ee7fac,eec845f9-6d0e-11eb-ac8e-4213e7ee7fac,,nl
000b4b67-a117-11eb-89a3-4213e7ee7fac,eec845f9-6d0e-11eb-ac8e-4213e7ee7fac,,nl
000b56a8-83e4-447d-af2d-abe0742a386f,cebca1a4-ae67-11eb-b248-4213e7ee7fac,,nl
000b56a8-83e4-447d-af2d-abe0742a386f,e27b518a-ae68-11eb-b248-4213e7ee7fac,,nl
000b6c14-8d6d-4028-959b-7d319f9fb2cd,d0135837-165a-471c-adc2-db478948e147,,nl
000b76bb-e9c4-463a-87ac-ee4f1301f2b2,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000b76bb-e9c4-463a-87ac-ee4f1301f2b2,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000b76bb-e9c4-463a-87ac-ee4f1301f2b2,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000b76bb-e9c4-463a-87ac-ee4f1301f2b2,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000b76bb-e9c4-463a-87ac-ee4f1301f2b2,d27bc3ba-b47a-11ea-a2fb-cec41367f4e7,,nl
000b9264-e46c-43d6-829a-ec735b3b2084,10c3a810-bd33-11ea-a2fb-cec41367f4e7,,nl
000b9264-e46c-43d6-829a-ec735b3b2084,10c3a810-bd33-11ea-a2fb-cec41367f4e7,,nl
000b9264-e46c-43d6-829a-ec735b3b2084,10c3a810-bd33-11ea-a2fb-cec41367f4e7,,nl
000b9264-e46c-43d6-829a-ec735b3b2084,10c3a810-bd33-11ea-a2fb-cec41367f4e7,,nl
000b9264-e46c-43d6-829a-ec735b3b2084,10c3a810-bd33-11ea-a2fb-cec41367f4e7,,nl
000b95da-5de7-485c-9eff-5b6357602d78,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000b95da-5de7-485c-9eff-5b6357602d78,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000b95da-5de7-485c-9eff-5b6357602d78,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000b95da-5de7-485c-9eff-5b6357602d78,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000b95da-5de7-485c-9eff-5b6357602d78,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000ba3f6-d0be-433e-b67e-db6f54105ffd,014cda7b-b47d-11ea-a2fb-cec41367f4e7,,nl
000ba3f6-d0be-433e-b67e-db6f54105ffd,014cda7b-b47d-11ea-a2fb-cec41367f4e7,,nl
000ba3f6-d0be-433e-b67e-db6f54105ffd,014cda7b-b47d-11ea-a2fb-cec41367f4e7,,nl
000ba3f6-d0be-433e-b67e-db6f54105ffd,014cda7b-b47d-11ea-a2fb-cec41367f4e7,,nl
000ba3f6-d0be-433e-b67e-db6f54105ffd,014cda7b-b47d-11ea-a2fb-cec41367f4e7,,nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,,nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,,nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input een geldige operator is en er daarna een ongeldig getal wordt ingevoerd, de tekst `geen getal` of `geen nummer` wordt geprint naar de commandline. Let op: deze controle is hoofdletter gevoelig.",nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input een ongeldige operator is en er daarna twee getallen worden ingevoerd, de tekst `geen geldige operatie` wordt geprint naar de commandline",nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,"Controleert dat als de input een geldige operator is en er daarna een geldig getal met vervolgens een ongeldig getal wordt ingevoerd, de tekst `geen getal` of `geen nummer` wordt geprint naar de commandline. Let op: deze controle is hoofdletter gevoelig.",nl
000bac8e-ea82-4a88-a147-884e842c6946,25078a26-b064-11ea-a2fb-cec41367f4e7,,nl
000bb1d2-3f67-4ea7-abc6-eeaa2fc8073f,34c48112-acc1-11eb-89a3-4213e7ee7fac,,nl
000bb1d2-3f67-4ea7-abc6-eeaa2fc8073f,3a4e706f-acc1-11eb-89a3-4213e7ee7fac,,nl
000bf4c6-f801-4aa5-abf9-dc8e3d887cf7,8bffc7d2-c9aa-11eb-bac0-4213e7ee7fac,,nl
000bf4c6-f801-4aa5-abf9-dc8e3d887cf7,8bffc7d2-c9aa-11eb-bac0-4213e7ee7fac,Deze test controleert of het index.html bestand de tekst `Hallo wereld!` bevat,nl
000c58f7-f989-4d66-95b6-ab27c27d1f96,c82728c7-afd9-11ea-a2fb-cec41367f4e7,Hier wordt gecontroleerd dat je programma de `-` operator en daarna twee random getallen als input kan nemen en deze van elkaar aftrekt,nl
000c58f7-f989-4d66-95b6-ab27c27d1f96,c82728c7-afd9-11ea-a2fb-cec41367f4e7,,nl
000c5f4a-2a99-4357-aa07-ac3a35307445,81f820cc-afd9-11ea-a2fb-cec41367f4e7,"Hier wordt gecontroleerd dat als je `15` als input geeft, je programma `Helaas` uitprint.",nl
000c5f4a-2a99-4357-aa07-ac3a35307445,81f820cc-afd9-11ea-a2fb-cec41367f4e7,,nl
000c5f4a-2a99-4357-aa07-ac3a35307445,81f820cc-afd9-11ea-a2fb-cec41367f4e7,,nl
000c6b1d-b696-4da3-b90d-402c41d05bd9,aab8d456-27fa-11ec-abc5-4213e7ee7fac,Je gebruikt `SELECT` in je sql bestand,nl
000c811e-20f5-4024-8492-0a7c50e87b06,606f0d67-afd4-11ea-a2fb-cec41367f4e7,,nl
000c811e-20f5-4024-8492-0a7c50e87b06,606f0d67-afd4-11ea-a2fb-cec41367f4e7,Deze test valideert dat de tekst die wordt toegekend aan de `tekst` variabele vijf keer wordt uitgeprint op een nieuwe regel. De nieuwe regel kan je maken met de PHP_EOL constante.,nl
000c8ee5-7264-4a2d-b338-0db7353d1ec0,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
000c8ee5-7264-4a2d-b338-0db7353d1ec0,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
000c8ee5-7264-4a2d-b338-0db7353d1ec0,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
000c8ee5-7264-4a2d-b338-0db7353d1ec0,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
000c8ee5-7264-4a2d-b338-0db7353d1ec0,ba9b2e66-bf7b-11ea-a2fb-cec41367f4e7,,nl
000cdb06-9462-4e55-80cb-950a735ea62d,1118724a-bf79-11ea-a2fb-cec41367f4e7,,nl
000cdb06-9462-4e55-80cb-950a735ea62d,1118724a-bf79-11ea-a2fb-cec41367f4e7,,nl
000cdb06-9462-4e55-80cb-950a735ea62d,1118724a-bf79-11ea-a2fb-cec41367f4e7,,nl
000cdb06-9462-4e55-80cb-950a735ea62d,1118724a-bf79-11ea-a2fb-cec41367f4e7,,nl
000d2308-f8d7-48f1-8895-6515d5a08a4f,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000d2308-f8d7-48f1-8895-6515d5a08a4f,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000d2308-f8d7-48f1-8895-6515d5a08a4f,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000d2308-f8d7-48f1-8895-6515d5a08a4f,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000d2308-f8d7-48f1-8895-6515d5a08a4f,312941f8-b542-11ea-a2fb-cec41367f4e7,,nl
000d45a3-aa2d-4c56-b1d7-800448dc413e,a987a232-67bb-11eb-b0f7-4213e7ee7fac,,nl
000d45a3-aa2d-4c56-b1d7-800448dc413e,a987a232-67bb-11eb-b0f7-4213e7ee7fac,,nl
000d45a3-aa2d-4c56-b1d7-800448dc413e,a987a232-67bb-11eb-b0f7-4213e7ee7fac,,nl
